Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2020-02-08,3701,3701,3701,3701,3701,2073353,6469.92
2020-02-09,3709,3709,3709,3709,3709,2014415,6252.42
2020-02-10,3620,3620,3620,3620,3620,1602814,5040.75
2020-02-11,3738,3738,3738,3738,3738,6874520,21586.26
2020-02-12,3704,3704,3704,3704,3704,4620000,14164.22
2020-02-13,3646,3646,3646,3646,3646,3315278,10164.51
2020-02-14,3698,3698,3698,3698,3698,3956481,12073.55
2020-02-15,3705,3705,3705,3705,3705,4703911,14271.47
2020-02-16,3716,3716,3716,3716,3716,2280137,6845.56
2020-02-17,3713,3713,3713,3713,3713,4692403,14149.92
2020-02-18,3780,3780,3780,3780,3780,8383608,24973.97
2020-02-19,3840,3840,3840,3840,3840,5912782,17013.97
2020-02-20,3849,3849,3849,3849,3849,3036814,8735.39
2020-02-21,3849,3849,3849,3849,3849,5575066,15810.93
2020-02-22,3705,3705,3705,3705,3705,6799578,19574.91
2020-02-23,3805,3805,3805,3805,3805,6874578,20150.22
2020-02-24,3883,3883,3883,3883,3883,8045275,23729.27
2020-02-25,3751,3751,3751,3751,3751,4297335,12354.21
2020-02-26,3727,3727,3727,3727,3727,3820082,10662.6
2020-02-27,3701,3701,3701,3701,3701,4358618,12100.11
2020-02-28,3652,3652,3652,3652,3652,4876970,13694.44
2020-02-29,3643,3643,3643,3643,3643,5784862,16212.97
2020-03-01,3796,3796,3796,3796,3796,7150041,20637.33
2020-03-02,3823,3823,3823,3823,3823,9944314,28436.36
2020-03-03,3872,3872,3872,3872,3872,6464166,18367.29
2020-03-04,3793,3793,3793,3793,3793,11258640,32227.87
2020-03-05,3795,3795,3795,3795,3795,2208868,6106.05
2020-03-06,3684,3684,3684,3684,3684,3855810,10704.91
2020-03-07,3885,3885,3885,3885,3885,3371088,9240.31
2020-03-08,3909,3909,3909,3909,3909,5015906,13645.79
2020-03-09,3670,3670,3670,3670,3670,12063135,33327.37
2020-03-10,3719,3719,3719,3719,3719,13458563,36047.39
2020-03-11,3558,3558,3558,3558,3558,6857865,17611.63
2020-03-12,3622,3622,3622,3622,3622,6292626,15781.35
2020-03-13,3526,3526,3526,3526,3526,17805319,44321.86
2020-03-14,3392,3392,3392,3392,3392,15847309,37901.49
2020-03-15,3401,3401,3401,3401,3401,2923051,6914.92
2020-03-16,3529,3529,3529,3529,3529,7726311,18509.13
2020-03-17,3614,3614,3614,3614,3614,11299727,26521.93
2020-03-18,3551,3551,3551,3551,3551,3299527,7424.32
2020-03-19,3521,3521,3521,3521,3521,5306883,12105.05
2020-03-20,3642,3642,3642,3642,3642,6994467,16298.62
2020-03-21,3680,3680,3680,3680,3680,1920643,4331.7
2020-03-22,3703,3703,3703,3703,3703,7866167,17834.16
2020-03-23,3659,3659,3659,3659,3659,3608627,8238.83
2020-03-24,3625,3625,3625,3625,3625,5175219,11696.96
2020-03-25,3644,3644,3644,3644,3644,13953152,31569.51
2020-03-26,3668,3668,3668,3668,3668,8891566,19257.33
2020-03-27,3724,3724,3724,3724,3724,4964383,10341.97
2020-03-28,3789,3789,3789,3789,3789,2640192,5437.31
2020-03-29,3685,3685,3685,3685,3685,3568231,7402.2
2020-03-30,3594,3594,3594,3594,3594,2952899,6030.3
2020-03-31,3639,3639,3639,3639,3639,532661,1095.73
2020-04-01,3823,3823,3823,3823,3823,4687271,9730.6
2020-04-02,3786,3786,3786,3786,3786,3269191,6898.79
2020-04-03,3689,3689,3689,3689,3689,2658347,5563.4
2020-04-04,3729,3729,3729,3729,3729,3171251,6713.26
2020-04-05,3658,3658,3658,3658,3658,3902627,8224.13
2020-04-06,3765,3765,3765,3765,3765,6891689,14629.38
2020-04-07,3791,3791,3791,3791,3791,2125747,4448.8
2020-04-08,3965,3965,3965,3965,3965,1653094,3454.22
2020-04-09,3967,3967,3967,3967,3967,2534607,5332.72
2020-04-10,3826,3826,3826,3826,3826,2228532,4637.19
2020-04-11,3804,3804,3804,3804,3804,1964885,4032.28
2020-04-12,3760,3760,3760,3760,3760,1985873,4118.57
2020-04-13,3855,3855,3855,3855,3855,3721338,7700.44
2020-04-14,3849,3849,3849,3849,3849,4602566,9312.65
2020-04-15,3867,3867,3867,3867,3867,3331256,6727.73
2020-04-16,3823,3823,3823,3823,3823,5546594,11185.5
2020-04-17,3852,3852,3852,3852,3852,4019965,7877.39
2020-04-18,3793,3793,3793,3793,3793,3851873,7911.13
2020-04-19,3744,3744,3744,3744,3744,2914695,6159.43
2020-04-20,3698,3698,3698,3698,3698,2906933,6234.53
2020-04-21,3860,3860,3860,3860,3860,9580786,20840.29
2020-04-22,3724,3724,3724,3724,3724,2491966,5303.92
2020-04-23,3718,3718,3718,3718,3718,2608124,5500.51
2020-04-24,3680,3680,3680,3680,3680,2980684,6266.23
2020-04-25,3683,3683,3683,3683,3683,4637092,9768.64
2020-04-26,3675,3675,3675,3675,3675,4884083,10349.32
2020-04-27,3707,3707,3707,3707,3707,3393087,7098.12
2020-04-28,3738,3738,3738,3738,3738,6430260,13393.1
2020-04-29,3687,3687,3687,3687,3687,5862028,12129.82
2020-04-30,3614,3614,3614,3614,3614,14490021,29584.24
